timestamp,open,high,low,close,vol
1644475500,74.9525,74.9800,74.9525,74.9800,2567
1644475680,74.9800,74.9825,74.9750,74.9775,576
1644475860,74.9775,74.9875,74.9775,74.9800,4473
1644476040,74.9800,74.9825,74.9750,74.9825,5239
1644476220,74.9825,74.9825,74.9650,74.9700,126
1644476400,74.9700,74.9825,74.9700,74.9750,341
1644476580,74.9750,74.9800,74.9650,74.9675,114
1644476760,74.9675,74.9700,74.9650,74.9675,177
1644476940,74.9675,74.9725,74.9675,74.9700,26
1644477120,74.9700,74.9725,74.9650,74.9725,45
1644477300,74.9725,74.9725,74.9675,74.9675,149
1644477480,74.9675,74.9750,74.9675,74.9750,324
1644477660,74.9750,74.9750,74.9425,74.9475,252
1644477840,74.9475,74.9875,74.9475,74.9725,1371
1644478020,74.9725,74.9775,74.9725,74.9775,280
1644478200,74.9775,74.9775,74.9475,74.9475,379
1644478380,74.9475,74.9675,74.9475,74.9575,1003
1644478560,74.9575,74.9575,74.9425,74.9550,1154
1644478740,74.9550,74.9550,74.9350,74.9350,328
1644478920,74.9350,74.9525,74.9350,74.9525,168
1644479100,74.9525,74.9525,74.9400,74.9525,601
1644479280,74.9525,74.9600,74.9500,74.9575,70
1644479460,74.9575,74.9575,74.9475,74.9475,22
1644479640,74.9475,74.9700,74.9475,74.9700,1201
1644479820,74.9700,74.9750,74.9550,74.9650,1792
1644480000,74.9650,74.9650,74.9525,74.9550,655
1644480180,74.9500,74.9675,74.9500,74.9675,112
1644480360,74.9675,74.9950,74.9650,74.9950,1213
1644480540,74.9950,74.9950,74.9750,74.9750,900
1644480720,74.9750,74.9750,74.9700,74.9750,234
1644480900,74.9750,74.9750,74.9700,74.9725,20
1644481080,74.9725,74.9725,74.9725,74.9725,0
1644481260,74.9725,74.9775,74.9675,74.9675,1183
1644481440,74.9675,74.9950,74.9675,74.9900,1251
1644481620,74.9900,75.0100,74.9875,75.0100,1875
1644481800,75.0100,75.0125,75.0025,75.0125,6140
1644481980,75.0125,75.0150,74.9975,74.9975,2650
1644482160,75.0050,75.0050,74.9850,74.9900,2576
1644482340,74.9900,74.9925,74.9800,74.9825,1542
1644482520,74.9825,74.9875,74.9825,74.9875,15
1644482700,74.9875,74.9900,74.9875,74.9875,4
1644482880,74.9875,74.9875,74.9850,74.9875,2101
1644483060,74.9875,74.9875,74.9800,74.9800,1159
1644483240,74.9800,74.9825,74.9750,74.9800,329
1644483420,74.9800,75.0050,74.9800,75.0050,2611
1644483600,75.0050,75.0050,74.9950,74.9950,9
1644483780,74.9950,74.9950,74.9900,74.9950,193
1644483960,74.9950,74.9950,74.9875,74.9875,153
1644484140,74.9875,74.9950,74.9875,74.9950,2654
1644484320,74.9950,75.0125,74.9925,74.9975,3334
1644484500,74.9975,74.9975,74.9800,74.9800,422
1644484680,74.9775,74.9850,74.9775,74.9850,975
1644484860,74.9850,75.0000,74.9850,75.0000,147
1644485040,75.0000,75.0000,74.9825,74.9825,1243
1644485220,74.9825,74.9850,74.9675,74.9675,855
1644485400,74.9675,74.9800,74.9675,74.9775,236
1644485580,74.9750,74.9750,74.9575,74.9625,844
1644485760,74.9725,74.9775,74.9700,74.9700,1181
1644485940,74.9700,74.9725,74.9650,74.9675,142
1644486120,74.9675,74.9700,74.9675,74.9700,7
1644486300,74.9700,74.9700,74.9550,74.9625,77
1644486480,74.9625,74.9625,74.9500,74.9525,42
1644486660,74.9525,74.9525,74.9450,74.9475,54
1644486840,74.9475,74.9550,74.9475,74.9550,226
1644487020,74.9525,74.9625,74.9500,74.9525,460
1644487200,74.9525,74.9600,74.9525,74.9600,243
1644487380,74.9550,74.9575,74.9450,74.9525,1866
1644487560,74.9525,74.9525,74.9450,74.9450,299
1644487740,74.9450,74.9475,74.9400,74.9400,200
1644487920,74.9400,74.9450,74.9400,74.9425,53
1644488100,74.9425,74.9500,74.9400,74.9500,427
1644488280,74.9525,74.9550,74.9475,74.9500,163
1644488460,74.9500,74.9550,74.9500,74.9550,55
1644488640,74.9550,74.9600,74.9550,74.9600,29
1644488820,74.9600,74.9725,74.9600,74.9675,344
1644489000,74.9675,74.9750,74.9650,74.9750,152
1644489180,74.9750,74.9750,74.9650,74.9650,344
1644489360,74.9650,74.9650,74.9625,74.9625,145
1644489540,74.9625,74.9650,74.9625,74.9625,212
1644489720,74.9625,74.9650,74.9625,74.9625,155
1644489900,74.9625,74.9625,74.9575,74.9600,156
1644490080,74.9600,74.9700,74.9600,74.9700,24
1644490260,74.9700,74.9700,74.9650,74.9675,138
1644490440,74.9675,74.9675,74.9625,74.9625,700
1644490620,74.9625,74.9700,74.9625,74.9700,27
1644490800,74.9700,74.9700,74.9625,74.9625,71
1644490980,74.9625,74.9800,74.9625,74.9750,267
1644491160,74.9750,74.9750,74.9700,74.9750,286
1644491340,74.9750,74.9775,74.9750,74.9775,555
1644491520,74.9775,74.9800,74.9675,74.9675,259
1644491700,74.9675,74.9725,74.9650,74.9675,540
1644491880,74.9675,74.9675,74.9625,74.9650,271
1644492060,74.9650,74.9725,74.9650,74.9725,42
1644492240,74.9725,74.9725,74.9625,74.9675,271
1644492420,74.9675,74.9725,74.9475,74.9725,471
1644550200,75.2450,75.2700,75.2100,75.2100,14749
1644550380,75.2100,75.2375,75.1975,75.2375,4423
1644550560,75.2375,75.2450,75.2350,75.2425,2132
1644550740,75.2425,75.2425,75.2325,75.2325,4565
1644550920,75.2375,75.2475,75.2375,75.2450,4925
1644551100,75.2450,75.2675,75.2400,75.2575,2078
1644551280,75.2575,75.2675,75.2550,75.2650,3763
1644551460,75.2675,75.3000,75.2675,75.3000,9091
1644551640,75.3000,75.3375,75.2975,75.3375,9743
1644551820,75.3375,75.3650,75.3325,75.3550,3432
1644552000,75.3550,75.3550,75.3350,75.3375,6198
1644552180,75.3375,75.3825,75.3375,75.3825,1530
1644552360,75.3825,75.4200,75.3800,75.4200,11665
1644552540,75.4200,75.4475,75.4200,75.4375,9446
1644552720,75.4375,75.4475,75.4350,75.4475,4011
1644552900,75.4475,75.4700,75.4375,75.4700,11473
1644553080,75.4700,75.4950,75.4500,75.4500,7256
1644553260,75.4475,75.4550,75.4400,75.4400,5004
1644553440,75.4325,75.4325,75.3975,75.4025,8718
1644553620,75.4000,75.4225,75.3900,75.3950,5301
1644553800,75.3950,75.3950,75.3550,75.3550,13804
1644553980,75.3550,75.3700,75.3375,75.3700,7337
1644554160,75.3700,75.3825,75.3550,75.3550,5103
1644554340,75.3550,75.3700,75.3500,75.3700,3852
1644554520,75.3700,75.4050,75.3700,75.4000,2805
1644554700,75.4000,75.4100,75.3775,75.4100,5118
1644554880,75.4100,75.4100,75.3725,75.3825,4563
1644555060,75.3825,75.4050,75.3800,75.3800,5012
1644555240,75.3800,75.3800,75.3400,75.3400,2314
1644555420,75.3400,75.3400,75.3275,75.3300,1495
1644555600,75.3300,75.3425,75.3300,75.3400,1684
1644555780,75.3400,75.3550,75.3250,75.3250,4011
1644555960,75.3250,75.3325,75.3200,75.3250,1128
1644556140,75.3250,75.3425,75.3250,75.3350,1035
1644556320,75.3350,75.3400,75.3075,75.3075,6273
1644556500,75.3075,75.3100,75.2900,75.2900,1646
1644556680,75.2850,75.2850,75.2650,75.2750,2698
1644556860,75.2750,75.2950,75.2725,75.2950,2643
1644557040,75.2950,75.2950,75.2825,75.2900,1921
1644557220,75.2900,75.2950,75.2850,75.2900,1199
1644557400,75.2900,75.2900,75.2800,75.2875,209
1644557580,75.2875,75.2875,75.2700,75.2725,3352
1644557760,75.2725,75.2850,75.2725,75.2800,191
1644557940,75.2800,75.2925,75.2800,75.2875,356
1644558120,75.2950,75.3050,75.2900,75.2975,3499
1644558300,75.2975,75.3125,75.2975,75.3125,1424
1644558480,75.3125,75.3150,75.3050,75.3075,343
1644558660,75.3075,75.3150,75.3050,75.3150,395
1644558840,75.3150,75.3350,75.3150,75.3325,3327
1644559020,75.3350,75.3375,75.3225,75.3250,1959
1644559200,75.3250,75.3375,75.3250,75.3325,7389
1644559380,75.3325,75.3325,75.3150,75.3175,5141
1644559560,75.3175,75.3175,75.3150,75.3175,307
1644559740,75.3175,75.3200,75.3050,75.3100,3431
1644559920,75.3100,75.3200,75.3075,75.3150,5051
1644560100,75.3150,75.3150,75.3050,75.3075,2048
1644560280,75.3075,75.3100,75.3050,75.3050,1098
1644560460,75.3050,75.3125,75.3025,75.3075,3921
1644560640,75.3075,75.3125,75.3050,75.3075,1963
1644560820,75.3075,75.3150,75.3025,75.3125,4376
1644561000,75.3125,75.3275,75.3125,75.3275,4241
1644561180,75.3275,75.3425,75.3200,75.3350,8562
1644561360,75.3350,75.3375,75.3275,75.3300,1744
1644561540,75.3300,75.3350,75.3300,75.3325,783
1644561720,75.3325,75.3325,75.3250,75.3275,2285
1644561900,75.3275,75.3325,75.3275,75.3325,690
1644562080,75.3325,75.3400,75.3325,75.3350,1409
1644562260,75.3350,75.3350,75.3325,75.3350,2344
1644562440,75.3350,75.3400,75.3350,75.3375,969
1644562620,75.3375,75.3400,75.3375,75.3375,1168
